score,name,category,reviews,rating,phone,website,email,address,flags,sector
66,Arizona Distribution Center,Wholesaler,40,3.2,(623) 936-1050,http://core-mark.com/,,"8313 W Latham St B, Tolleson, AZ 85353, USA",,specialty-distribution
66,Copperstate Industrial Supply,point_of_interest / establishment,40,3.4,(480) 822-6174,https://maps.google.com/?cid=8983982490408041334&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"810 W Main St, Mesa, AZ 85201, USA",,specialty-distribution
66,Lehi Valley - Wholesale,Wholesaler,25,3.0,(480) 962-5017,https://www.lehivalley.com/,,"4955 E McKellips Rd, Mesa, AZ 85215, USA",,specialty-distribution
66,Republic National Distributing Company,Wholesaler,18,3.3,(602) 824-1361,https://www.rndc-usa.com/,,"402 S 54th Pl, Phoenix, AZ 85034, USA",,specialty-distribution
66,Miller Wholesale Lumber Co,Building Materials Store,51,3.8,(480) 731-9400,http://millerwholesalelumber.com/,,"1700 S Kachina Dr, Tempe, AZ 85281, USA",,specialty-distribution
66,Canyon Distributing - Kingman,Wholesaler,43,3.8,(928) 753-5202,http://canyondistributing.com/,,"2682 Oatman Rd, Kingman, AZ 86413, USA",,specialty-distribution
63,HOAMCO - HOA Management Company,Services,103,3.5,(480) 994-4479,https://www.hoamco.com/,,"7010 E Chauncey Ln #120, Phoenix, AZ 85054, USA",recurring/route sector,hoa-management
63,Oasis Community Management,Services,114,3.1,(623) 241-7373,http://www.oasiscommunitymanagement.com/,,"3101 N Central Ave Ste 325, Phoenix, AZ 85012, USA",recurring/route sector,hoa-management
63,Arizona Community Management Services (AZCMS),Services,114,3.9,(480) 355-1190,http://www.azcms.com/,,"15300 N 90th St Ste 800, Scottsdale, AZ 85260, USA",recurring/route sector,hoa-management
63,"Ohana Community Management Services, LLC.",Services,7,3.9,(480) 981-3900,http://ohanamanagement.com/,,"4710 E Falcon Dr #226, Mesa, AZ 85215, USA",recurring/route sector,hoa-management
63,RCP Community Management,Services,217,4.5,(480) 813-6788,http://www.rcpaz.com/,,"633 E Ray Rd Ste 122, Gilbert, AZ 85296, USA",large/established — may exceed $500k solo cap; recurring/route sector,hoa-management
63,Pride Community Management,Services,96,3.3,(480) 682-3209,https://pridemgmt.com/,,"2450 S Gilbert Rd #205, Chandler, AZ 85286, USA",recurring/route sector,hoa-management
63,HOA.com,Services,4,5.0,(888) 277-9935,https://hoa.com/,,"2301 S Stearman Dr, Chandler, AZ 85286, USA",thin reviews — verify it's real; recurring/route sector,hoa-management
63,Optima Camelview Hoa,Services,1,5.0,(480) 773-6166,https://www.camelviewvillagehoa.com/,,"7141 E Rancho Vista Dr b207, Scottsdale, AZ 85251, USA",thin reviews — verify it's real; recurring/route sector,hoa-management
63,OAK PARK HOA,Association / Organization,1,5.0,(623) 688-5844,http://www.paramountamaz.com/,,"5001 W Saragosa St, Chandler, AZ 85226, USA",thin reviews — verify it's real; recurring/route sector,hoa-management
63,Infinity Solutions Managed Service Provider and Security Professionals,Services,3,5.0,(480) 493-5999,http://infinitysol.com/,,"1095 E Indian School Rd #300, Phoenix, AZ 85014, USA",thin reviews — verify it's real; recurring/route sector,msp-it
63,Green Magic Pest Control,Services,1134,5.0,(480) 999-5302,https://greenmagicpest.com/,,"3215 N Arizona Ave b17, Chandler, AZ 85225, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,"Assured Document Destruction, Inc.",point_of_interest / establishment,787,5.0,(602) 759-5103,http://www.shreddingphx.com/,,"930 South 67th Ave, Phoenix, AZ 85043, USA",large/established — may exceed $500k solo cap; recurring/route sector,document-destruction
63,Premier Document Shredding,point_of_interest / service / establishment,192,4.9,(480) 359-1481,https://www.pdshred.com/,,"2204 W 1st St, Tempe, AZ 85281, USA",large/established — may exceed $500k solo cap; recurring/route sector,document-destruction
63,Glendale Document Shredding,point_of_interest / establishment,1,5.0,(623) 223-8220,http://www.glendaledocumentshredding.com/,,"5400 W Northern Ave, Glendale, AZ 85301, USA",thin reviews — verify it's real; recurring/route sector,document-destruction
63,Phoenix Shredding & Record Storage,point_of_interest / establishment,1,5.0,(602) 325-0006,http://www.phoenixpapershreddingservice.com/,,"3420 E Shea Blvd, Phoenix, AZ 85028, USA",thin reviews — verify it's real; recurring/route sector,document-destruction
63,"Assured Document Destruction, Inc.",point_of_interest / establishment,239,5.0,(520) 352-7346,http://www.shredtucson.com/,,"602 E 24th St building 2, Tucson, AZ 85713, USA",large/established — may exceed $500k solo cap; recurring/route sector,document-destruction
63,AZ Preferred Window Cleaning LLC,Services,546,5.0,(480) 825-5518,https://www.arizonapreferredwindowcleaning.com/scottsdale,,"6730 E McDowell Rd #112, Scottsdale, AZ 85257, USA",large/established — may exceed $500k solo cap; recurring/route sector,window-cleaning
63,Professional Window Cleaning,Services,349,4.9,(480) 839-1707,https://www.getmywindowsclean.com/services/window-cleaning/scottsdale/,,"7150 Camelback Rd Unit 444, Scottsdale, AZ 85251, USA",large/established — may exceed $500k solo cap; recurring/route sector,window-cleaning
63,Signature Window Cleaning,Services,214,4.9,(480) 268-1115,http://www.signaturewindowcleaning.com/,,"2014 E Wahalla Ln, Phoenix, AZ 85024, USA",large/established — may exceed $500k solo cap; recurring/route sector,window-cleaning
63,South Mountain Window Cleaning,Services,435,5.0,(480) 519-9327,https://southmountainwindowcleaning.com/?utm_medium=social&utm_source=gmb,,"8045 S Calle Batoua, Guadalupe, AZ 85283, USA",large/established — may exceed $500k solo cap; recurring/route sector,window-cleaning
63,Professional Window Cleaning,Services,160,4.9,(480) 839-1707,https://www.getmywindowsclean.com/services/window-cleaning/tempe/,,"1706 E Curry Rd, Tempe, AZ 85288, USA",large/established — may exceed $500k solo cap; recurring/route sector,window-cleaning
63,Squeegee Bros Window Cleaning,Services,506,5.0,(480) 662-1605,https://www.squeegeebroswindowcleaning.com/,,"1643 E Laguna Dr, Tempe, AZ 85282, USA",large/established — may exceed $500k solo cap; recurring/route sector,window-cleaning
63,Reach Window Cleaning,Services,918,4.9,(623) 294-6492,http://www.reachwindowcleaning.com/,,"506 E Juanita Ave #6, Mesa, AZ 85204, USA",large/established — may exceed $500k solo cap; recurring/route sector,window-cleaning
63,Twenty20 Window Cleaning,Services,346,5.0,(480) 243-2116,https://www.twenty20windows.com/,,"8989 E Shangri La Rd, Scottsdale, AZ 85260, USA",large/established — may exceed $500k solo cap; recurring/route sector,window-cleaning
63,Glide Window Cleaning,Services,315,4.7,(602) 962-4566,https://glidecleaners.com/locations/phoenix-mesa?utm_source=gbp&utm_medium=organic&utm_campaign=gbp_phoenix-mesa,,"3707 E Southern Ave #2074, Mesa, AZ 85206, USA",large/established — may exceed $500k solo cap; recurring/route sector,window-cleaning
63,Captain Ron’s Window Cleaning & Sun Screen Installation,Services,165,5.0,(480) 343-9050,https://captainronsaz.com/,,"9705 E Idaho Ave, Mesa, AZ 85209, USA",large/established — may exceed $500k solo cap; recurring/route sector,window-cleaning
63,Liberty Window Cleaning,Services,1,5.0,(520) 238-9097,https://maps.google.com/?cid=7114845503018989416&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"8927 E Posada Ave, Mesa, AZ 85212, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
63,Saguaro Shine Window Cleaning,Services,203,5.0,(602) 200-2066,https://saguaroshinewindowcleaning.com/,,"11111 N Scottsdale Rd Ste 205, Scottsdale, AZ 85254, USA",large/established — may exceed $500k solo cap; recurring/route sector,window-cleaning
63,Suds Window Cleaning,Services,1,5.0,(480) 442-8238,https://scottsdalesuds.com/,,"11551 E Mountain View Rd, Scottsdale, AZ 85259, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
63,Advantage Window Cleaning Scottsdale,Services,3,5.0,(623) 473-7673,https://advantagepressurewashingscottsdale.com/window-washing-service/,,"15757 N 90th Pl, Scottsdale, AZ 85260, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
63,Lumi Window Cleaning,Services,261,5.0,(602) 898-9274,https://lumiwindowcleaning.com/,,"4613 E Tumbleweed Dr, Cave Creek, AZ 85331, USA",large/established — may exceed $500k solo cap; recurring/route sector,window-cleaning
63,Professional Window Cleaning,Services,1,5.0,(480) 535-9295,https://www.getmywindowsclean.com/services/window-cleaning/chandler/,,"3163 W Thude Dr, Chandler, AZ 85226, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
63,EZwindow Cleaners LLC,Services,2,5.0,(602) 690-4222,http://www.ezwindowcleaners.com/,,"302 W Marlboro Dr, Chandler, AZ 85225, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
63,Phillip the Window Cleaner,Services,1,5.0,(480) 776-4363,http://www.phillipthewindowcleaner.com/,,"2741 N Saratoga St, Tempe, AZ 85288, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
63,Vip Window Cleaning,Services,7,3.3,(480) 929-9400,http://www.vipwindowcleaningaz.com/,,"1258 W Southern Ave #104, Tempe, AZ 85282, USA",recurring/route sector,window-cleaning
63,Flagstaff Window Cleaning Services LLC,Services,177,5.0,(928) 714-1938,https://www.flagstaffwindowcleaning.com/,,"3791 E Industrial Dr, Flagstaff, AZ 86004, USA",large/established — may exceed $500k solo cap; recurring/route sector,window-cleaning
63,Aqua Shine Pool Services,Services,176,4.8,(480) 788-9772,https://aquashinepools.com/?utm_source=gmb&utm_medium=local,,"10439 N Cave Creek Rd #107, Phoenix, AZ 85020, USA",large/established — may exceed $500k solo cap; recurring/route sector,pool-service
63,"Orange Tree Pool Service, LLC",Services,158,4.7,(623) 343-0400,https://orangetreepools.com/,,"2640 E Rose Garden Ln #3, Phoenix, AZ 85050, USA",large/established — may exceed $500k solo cap; recurring/route sector,pool-service
63,Octopus Pool Service & Repair,Services,179,4.7,(480) 531-6452,http://octopuspoolservice.com/?utm_campaign=gmb,,"3707 E Southern Ave Ste 100, Mesa, AZ 85206, USA",large/established — may exceed $500k solo cap; recurring/route sector,pool-service
63,Aquaman Pools - Pool Service Gilbert (formerly Tropical Waters),Services,613,4.7,(623) 404-3983,https://supercleanpools.com/service-areas/gilbert/?utm_source=google&utm_medium=organic&utm_campaign=gbp,,"1035 N McQueen Rd #123, Gilbert, AZ 85233, USA",large/established — may exceed $500k solo cap; recurring/route sector,pool-service
63,Crystal Falls Pool Services,Services,553,4.7,(602) 607-2151,https://spspoolcare.com/pool-services/az/scottsdale/crystal-falls/,,"7719 E Greenway Rd, Scottsdale, AZ 85260, USA",large/established — may exceed $500k solo cap; recurring/route sector,pool-service
63,SwimRight Pool Service & Repair,Services,3,5.0,(480) 600-8583,https://swimrightpools.com/,,"7830 E Evans Rd B, Scottsdale, AZ 85260, USA",thin reviews — verify it's real; recurring/route sector,pool-service
63,J & J Pool Services,Services,8,3.4,(602) 628-7130,https://maps.google.com/?cid=5184780310389711166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"1709 N 74th St, Scottsdale, AZ 85257, USA",recurring/route sector,pool-service
63,Green Home Pest Control,Services,1643,4.9,(480) 525-7378,https://www.greenhomepest.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-phoenix-az,,"16042 N 32nd St Ste B13, Phoenix, AZ 85032, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Urban Desert Pest Control,Services,2965,5.0,(602) 399-9629,https://urbandesertpest.com/?utm_source=gbp&utm_medium=organic&utm_campaign=Phoenix,,"21639 N 12th Ave Ste. 201, Phoenix, AZ 85027, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Blue Sky Pest Control,Services,3398,4.9,(480) 618-7782,https://www.blueskypest.com/locations/blue-sky-pest-control-phoenix-arizona/?utm_source=google&utm_medium=gbp&utm_campaign=phoenix,,"22505 N 18th Dr, Phoenix, AZ 85027, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Simply Green Pest Control,Services,1818,4.9,(480) 550-9220,https://www.simplygreenpest.com/,,"2775 N Arizona Ave Ste 4, Chandler, AZ 85225, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Moxie Pest Control,Services,7513,4.8,(480) 400-2847,https://www.moxieservices.com/locations/phoenix/,,"4620 E Elwood St #12, Phoenix, AZ 85040, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Green Home Pest Control,Services,1125,5.0,(480) 725-2166,https://www.greenhomepest.com/chandler-az-pest-control/?utm_source=google&utm_medium=organic&utm_campaign=gbp-chandler-az,,"355 E Warner Rd #2, Chandler, AZ 85225, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,ACTION Termite & Pest Control,Services,6736,4.9,(602) 899-2222,http://actiontermitecontrol.com/phoenix/?utm_source=gbp&utm_medium=organic&utm_campaign=phoenix,,"1101 W Melinda Ln Ste B, Phoenix, AZ 85027, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Greenleaf Pest Control,Services,1483,4.9,(623) 220-0003,https://www.greenleafpc.com/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-phoenix2,,"4926 E McDowell Rd #100, Phoenix, AZ 85008, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Fromms Pest Control,Services,405,5.0,(602) 584-0377,https://frommspestcontrol.com/services/pest-control/phoenix-az?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-phoenix,,"4633 E Devonshire Ave, Phoenix, AZ 85018, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Greenleaf Pest Control,Services,4131,4.9,(602) 613-8214,https://www.greenleafpc.com/?utm_source=gbp&utm_medium=organic+&utm_campaign=gbp-pheonix,,"31 W Lone Cactus Dr #5, Phoenix, AZ 85027, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Naturzone Pest Control,Services,347,5.0,(602) 476-1088,https://www.naturezonepestcontrol.com/,,"12633 N Cave Creek Rd Ste, Phoenix, AZ 85022, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Rove Pest Control,Services,419,4.9,(602) 288-9102,https://rovepest.com/,,"4405 E Baseline Rd Ste 121, Phoenix, AZ 85042, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Green Mango Pest Control - Phoenix,Services,2712,4.9,(480) 919-2174,https://greenmangopest.com/?utm_source=google&utm_medium=gbp&utm_campaign=phoenix,,"10801 N 24th Ave Ste 101, Phoenix, AZ 85029, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Uni-Tech Pest Control,Services,288,5.0,(602) 863-4042,https://www.unitechaz.com/,,"5320 N 16th St Suite 113, Phoenix, AZ 85016, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Green Mango Pest Control - Chandler,Services,4486,4.8,(480) 717-8174,https://greenmangopest.com/,,"2440 E Germann Rd #17, Chandler, AZ 85286, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Greenleaf Pest Control,Services,7283,4.8,(602) 847-9981,https://www.greenleafpc.com/pest-control-surprise?utm_source=GMB&utm_medium=organic+&utm_campaign=GMB-Surprise,,"13260 W Foxfire Dr #17, Surprise, AZ 85378, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Termio Pest Control,Services,2818,4.9,(602) 900-0807,https://www.termiopest.com/tempe-az-pest-control?utm_source=google&utm_medium=organic&utm_campaign=tempe-gmb,,"1525 W University Dr Ste 108, Tempe, AZ 85281, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,AIMVO Pest Control,Services,1436,4.7,(602) 279-7378,https://aimvopestcontrol.com/locations/phoenix-az/,,"2330 N 75th Ave Ste 203, Phoenix, AZ 85035, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,proof. Pest Control,Services,336,4.9,(480) 739-3689,https://www.proofpest.com/chandler/?utm_source=GMB&utm_medium=organic&utm_campaign=chandler,,"2810 S 24th St Ste 117, Phoenix, AZ 85034, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,1st Pest Control Phoenix,Services,3,5.0,(602) 844-1021,http://1stpestcontrolphoenix.com/,,"917 N 3rd St, Phoenix, AZ 85004, USA",thin reviews — verify it's real; recurring/route sector,pest-control
63,Sexton Pest Control Phoenix AZ,Services,442,4.5,(602) 942-3653,https://www.sextonpestcontrol.com/phoenix-pest-control/,,"7655 E Gelding Dr A1, Scottsdale, AZ 85260, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Envision Pest Control,Services,902,4.9,(623) 294-6926,https://www.thesmartpest.com/,,"702 W Melinda Ln Ste. D3, Phoenix, AZ 85027, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,City Wide Pest Control,Services,491,4.7,(602) 944-0099,http://citywidepest.com/,,"22405 N 18th Dr, Phoenix, AZ 85027, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Hawx Pest Control,Services,962,4.5,(602) 858-4220,https://hawxpestcontrol.com/locations/arizona/phoenix-pest-control/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing+phoenix-az+website-btn,,"7879 W Melinda Ln, Peoria, AZ 85382, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,CAPE Pest Control,Services,461,5.0,(480) 428-2720,https://www.capepest.co/,,"4254 N Brown Ave Ste 10, Scottsdale, AZ 85251, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Blue Sky Pest Control,Services,4018,4.9,(480) 712-3774,https://www.blueskypest.com/locations/pest-control-gilbert-arizona/?utm_source=google&utm_medium=gbp&utm_campaign=gilbert,,"1936 W Rawhide Ave, Gilbert, AZ 85233, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Orange Pest Control,Services,3337,5.0,(480) 593-4850,http://www.orangepestaz.com/,,"1061 E University Dr, Mesa, AZ 85203, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,EcoGuard Pest Control,Services,4402,5.0,(480) 248-4548,https://ecoguardpest.com/service-areas/pest-control-mesa-az/?utm_source=gbp&utm_campaign=Mesa,,"4838 E Baseline Rd Ste 128, Mesa, AZ 85206, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Greenleaf Pest Control,Services,3363,4.9,(480) 764-3663,https://www.greenleafpc.com/pest-control-mesa?utm_source=GMB&utm_medium=organic&utm_campaign=GMB-Mesa,,"7143 E Southern Ave #125, Mesa, AZ 85209, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Varsity Termite and Pest Control,Services,562,4.9,(602) 757-8252,https://www.varsitytermiteandpestcontrol.com/?utm_source=varsity_gbp&utm_medium=gbp&utm_campaign=gbp&utm_id=Varsity+GBP,,"6056 E Baseline Rd #110, Mesa, AZ 85206, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Crandell Pest Control,Services,739,5.0,(480) 818-0063,https://crandellpest.com/,,"5225 E Escondido Cir, Mesa, AZ 85206, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Quell Pest Control,Services,3434,4.9,(480) 447-2493,https://www.quellpest.com/?utm_source=google&utm_medium=organic&utm_campaign=local-seo&utm_term=queen-creek-website,,"4114 E Valley Auto Dr #103, Mesa, AZ 85206, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Green Machine Pest Control,Services,2020,4.9,(480) 712-1105,https://www.greenmachinepest.com/,,"5930 S Sossaman Rd Ste 105, Mesa, AZ 85212, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,TruForce Pest Control,Services,1476,4.9,(480) 845-0444,https://www.tfpest.com/locations/phoenix-arizona,,"6040 E Brown Rd, Mesa, AZ 85205, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Overson Pest Control,Services,1717,4.9,(602) 962-2272,https://www.oversonpestcontrol.com/,,"1829 S Horne #1, Mesa, AZ 85204, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Magic Pest Control,Services,1214,4.9,(602) 878-6761,https://www.magicpest.com/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,,"700 N Golden Key St, Gilbert, AZ 85233, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,CAPE Pest Control,Services,979,5.0,(480) 428-2720,https://www.capepest.co/,,"1256 S Pasadena, Mesa, AZ 85210, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Property Pest Control,Services,214,4.9,(480) 245-6422,http://propertypestco.com/,,"5649 E Baseline Rd Ste 2, Mesa, AZ 85206, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Moxie Pest Control,Services,1027,4.8,(480) 999-3078,https://moxieservices.com/locations/mesa/,,"625 W Southern Ave Ste E-310, Mesa, AZ 85210, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Iron Mantis Pest Control,Services,335,4.9,(480) 779-8696,http://www.ironmantispest.com/,,"2650 E Southern Ave, Mesa, AZ 85204, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Maximum Pest Control,Services,1,5.0,(480) 433-6091,http://maxpestaz.com/,,"3116 E Enid Ave, Mesa, AZ 85204, USA",thin reviews — verify it's real; recurring/route sector,pest-control
63,Great Western Pest Control,Services,407,5.0,(480) 210-7519,http://gwpestcontrolaz.com/,,"4135 S Power Rd Ste 112, Mesa, AZ 85212, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Polite Pest Control,Services,283,5.0,(480) 331-5040,https://www.politepest.com/,,"6344 E Brown Rd #103, Mesa, AZ 85205, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Firehouse Pest Control Services,Services,1226,5.0,(480) 877-0175,https://firehousepest.com/?utm_source=google&utm_medium=local&utm_campaign=gmb_profile,,"1090 S Gilbert Rd, Gilbert, AZ 85296, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Alpha Pest Control,Services,238,5.0,(480) 968-0414,https://alphapestsolutions.com/,,"1008 E Secretariat Dr, Tempe, AZ 85284, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,EverGuard Pest Control,Services,653,5.0,(480) 744-8800,http://everguardpestcontrol.com/,,"11525 E Unity Ave, Mesa, AZ 85212, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Atomic Pest Control,Services,2008,4.8,(480) 832-8888,https://atomicpestcontrol.com/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-sab1,,"1227 N Recker Rd, Gilbert, AZ 85234, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,All Clear Pest Control,Services,598,5.0,(480) 779-7378,http://www.allclearaz.com/,,"22237 S Ellsworth Rd #3, Queen Creek, AZ 85142, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Moxie Pest Control,Services,298,5.0,(480) 526-5120,https://moxieservices.com/locations/scottsdale/,,"7147 E Rancho Vista Dr #33, Scottsdale, AZ 85251, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Workman Pest Control,Services,405,4.9,(623) 288-4870,https://workmanpest.com/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-scottsdale,,"8350 E Evans Rd, Scottsdale, AZ 85260, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Beebe's Pest Control,Services,356,4.7,(602) 978-4412,https://www.beebes.com/,,"2920 E Mohawk Ln Ste 106, Phoenix, AZ 85050, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Sun Lakes Pest Control,Services,558,4.9,(480) 895-8234,https://sunlakespestcontrol.com/,,"1340 E Riggs Rd, Chandler, AZ 85249, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Affordable Pest Control,Services,1724,5.0,(480) 907-7913,https://affordablepestservice.com/pest-control-san-tan-valley/,,"2769 Combs Rd, San Tan Valley, AZ 85140, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Termio Pest Control,Services,1022,5.0,(602) 900-0807,https://www.termiopest.com/pest-control-queen-creek?utm_source=google&utm_medium=organic&utm_campaign=queen-creek-gmb,,"18625 S 187th Pl Ste B104, Queen Creek, AZ 85142, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,CAPE Pest Control,Services,514,5.0,(480) 428-2720,https://www.capepest.co/,,"725 W Elliot Rd Ste 102, Gilbert, AZ 85233, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,PureHome Pest Control and Scorpion Services,Services,183,5.0,(480) 933-2166,https://purehomepestcontrolphx.com/,,"1166 E Warner Rd #101, Gilbert, AZ 85296, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Arizona Pest Control,Services,2397,4.8,(520) 886-7378,https://www.azpest.com/,,"1127 N Rook Ave, Tucson, AZ 85712, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Spartan Pest Control,Services,253,5.0,(480) 853-3811,https://spartanpestllc.com/,,"3980 E Triple Crown Dr, San Tan Valley, AZ 85140, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,Arsenal Pest Control,Services,257,5.0,(480) 232-4631,https://www.arsenalexterminating.com/,,"21467 E Sunset Dr, Queen Creek, AZ 85142, USA",large/established — may exceed $500k solo cap; recurring/route sector,pest-control
63,American Food & Vending,Manufacturer,6,3.7,(800) 466-9261,https://www.afvusa.com/phoenix-vending-machines.php/?utm_source=GBP&utm_medium=organic,,"15920 S 48th St #111, Phoenix, AZ 85048, USA",recurring/route sector,vending-micromarket
63,Tomdra Vending & Coffee Service,Manufacturer,9,3.4,(520) 887-0155,http://tomdra.com/,,"4517 N Pomona Ave, Tucson, AZ 85705, USA",recurring/route sector,vending-micromarket
63,KC Vending,point_of_interest / establishment,1,5.0,(480) 886-8422,https://maps.google.com/?cid=18359443180553663558&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"610 E Gilbert Dr, Tempe, AZ 85288, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
63,Wild West Water Delivery,Government Office,263,5.0,(480) 982-4508,https://www.wildwestwaterdelivery.com/,,"928 N Mountain Rd, Mesa, AZ 85207, USA",large/established — may exceed $500k solo cap; recurring/route sector,coffee-water-service
61,Spectrum Community Association,Association / Organization,82,4.2,(480) 726-8080,http://www.spectrumatvalvista.com/,,"2928 Spectrum Way, Gilbert, AZ 85295, USA",,hoa-management
61,"Transcity Property Management, Inc.",Services,86,4.3,(480) 641-8830,http://transcitypm.com/,,"2812 N Norwalk Ste 115, Mesa, AZ 85215, USA",,hoa-management
61,Hometrend Property Management & Real Estate,Services,106,4.4,(480) 832-6757,http://hometrendrentals.com/,,"1819 E Southern Ave, Mesa, AZ 85204, USA",,hoa-management
61,Keyrenter Premier Property Management,Services,138,4.4,(480) 400-6040,https://keyrenterpremier.com/,,"14362 N Frank Lloyd Wright Blvd # 1000, Scottsdale, AZ 85260, USA",,hoa-management
61,Aloe Property Management,Services,145,4.2,(602) 854-9884,https://www.aloepm.com/,,"14817 E Chandler Heights Rd, Chandler, AZ 85249, USA",,hoa-management
61,Grainger Industrial Supply,Building Materials Store,99,4.4,(800) 472-4643,https://www.grainger.com/branch/Phoenix-Branch-600,,"960 N 51st Ave, Phoenix, AZ 85043, USA",,specialty-distribution
61,High Yield Industrial Products,Wholesaler,82,4.2,(480) 303-0711,http://callfortools.com/,,"4130 E Van Buren St #150, Phoenix, AZ 85008, USA",,specialty-distribution
61,Grainger Industrial Supply,Building Materials Store,109,4.1,(800) 472-4643,https://www.grainger.com/branch/Phoenix-Branch-604,,"4465 E Broadway Rd, Phoenix, AZ 85040, USA",,specialty-distribution
